time,individual_id,phenotype1,phenotype2
0.0,0,10.631097571099094,11.491463789765096
0.10101010101010101,0,10.141066617286903,9.55236874544834
0.20202020202020202,0,11.279721986692074,13.723572078982496
0.30303030303030304,0,12.479090233497672,14.60437901349927
0.40404040404040403,0,11.289758969021308,14.681939626841082
0.5050505050505051,0,11.999429919874308,14.587415105113564
0.6060606060606061,0,13.098899429167236,18.444791204006716
0.7070707070707071,0,12.988799541269385,16.090894734997192
0.8080808080808081,0,11.714022703839353,14.404974750106758
0.9090909090909091,0,12.861265944368293,15.193415597744925
1.0101010101010102,0,12.019258022240603,15.514135928440435
1.1111111111111112,0,11.369014283031962,14.815383425138394
1.2121212121212122,0,12.012618141331942,14.31580418657321
1.3131313131313131,0,11.649800649578529,15.836604430739415
1.4141414141414141,0,11.839298331394426,12.328681108002716
1.5151515151515151,0,12.270761506523325,15.110489464691538
1.6161616161616161,0,11.692438692381284,13.781743564174757
1.7171717171717171,0,12.374757170243022,16.886613023093926
1.8181818181818181,0,11.330759558744916,12.276223604001878
1.9191919191919191,0,10.246605388409233,12.327977825855868
2.0202020202020203,0,12.135105619537573,13.64049990970011
2.121212121212121,0,10.703060310326137,12.0851591085928
2.2222222222222223,0,11.521536455366116,12.637098548804348
2.323232323232323,0,9.91498234375643,13.027311295161649
2.4242424242424243,0,10.893556966169582,13.598740881239086
2.525252525252525,0,11.604062220337356,12.297749715245466
2.6262626262626263,0,11.150509576664929,11.716925449307714
2.727272727272727,0,12.555913030904069,14.456662874739783
2.8282828282828283,0,12.343916967129289,14.209872309369254
2.929292929292929,0,12.985747296885904,14.052996042657147
3.0303030303030303,0,16.962326369445112,18.674576364218506
3.131313131313131,0,19.23251329937907,22.94051836898224
3.2323232323232323,0,17.97037318350736,21.885049636991376
3.3333333333333335,0,17.13163331212728,21.975626997753764
3.4343434343434343,0,19.253264344843824,24.436942519098096
3.5353535353535355,0,17.963658918077122,21.218165774320212
3.6363636363636362,0,19.072275295148238,22.431112855523228
3.7373737373737375,0,17.7863369442386,19.93433473061757
3.8383838383838382,0,17.825977628562526,21.011368160512497
3.9393939393939394,0,19.541518308868685,25.029511757279405
4.040404040404041,0,19.518446769216904,22.035887203487736
4.141414141414141,0,18.90556870698412,22.952888938175484
4.242424242424242,0,18.573250392410877,24.28384640647674
4.343434343434343,0,18.021957505741845,23.22736691499375
4.444444444444445,0,16.58062806070878,20.094421588668364
4.545454545454545,0,16.789785959853837,19.61003067349715
4.646464646464646,0,16.699729706278664,19.82223817496172
4.747474747474747,0,17.509437203973217,20.607025958083018
4.848484848484849,0,16.986580992695657,22.233778247127052
4.94949494949495,0,14.749467118524926,17.494582684112057
5.05050505050505,0,16.463113822915243,22.816863765419935
5.151515151515151,0,15.728542250139316,19.826684322024068
5.252525252525253,0,15.795270652851835,18.927718953534352
5.353535353535354,0,16.799815234913197,20.54532101193823
5.454545454545454,0,17.340933600068787,19.526914893318168
5.555555555555555,0,17.361034762903678,21.26543153783222
5.656565656565657,0,19.885589418805964,24.88763099974568
5.757575757575758,0,20.7013689545349,23.5894405906247
5.858585858585858,0,21.681801545319885,24.99316732784161
5.959595959595959,0,22.40428276008831,26.634481162510696
6.0606060606060606,0,21.830831211532104,24.68001255752621
6.161616161616162,0,22.772748723715956,25.903728132721263
6.262626262626262,0,22.558681739932865,25.568639800797257
6.363636363636363,0,22.814361401254832,27.041151332631323
6.4646464646464645,0,24.145353734815302,28.34340495520206
6.565656565656566,0,25.438859621265244,30.656927019173725
6.666666666666667,0,24.18256082503404,26.821207539638213
6.767676767676767,0,25.416173907568165,32.036336665629726
6.8686868686868685,0,24.952748976716663,28.922929468521964
6.96969696969697,0,23.79026654285134,28.94858901324208
7.070707070707071,0,24.03749141354487,29.39207083195365
7.171717171717171,0,25.25276010713374,30.810740398097995
7.2727272727272725,0,23.254889505655797,27.30993160027999
7.373737373737374,0,24.572413765819146,29.930006398903892
7.474747474747475,0,20.249440561329603,22.383733610906358
7.575757575757575,0,23.06705800683608,27.1091844462405
7.6767676767676765,0,22.077684068402224,26.153522584982145
7.777777777777778,0,21.700436180961322,25.907925850900792
7.878787878787879,0,21.593907840371365,24.506143938536493
7.979797979797979,0,18.991788900216463,24.721071388302466
8.080808080808081,0,21.37053281882704,24.787681269214467
8.181818181818182,0,21.399785592355137,25.944425537211448
8.282828282828282,0,22.616479889135448,27.62668978131932
8.383838383838384,0,20.90754309195466,25.025568451315348
8.484848484848484,0,20.797735637186467,23.50336526683265
8.585858585858587,0,21.24252433106436,26.469268169693354
8.686868686868687,0,22.76236205434913,27.415273785753385
8.787878787878787,0,22.515091381565096,27.745887153876875
8.88888888888889,0,22.220019628412906,27.304727963081184
8.98989898989899,0,23.778777013691613,26.83618115874189
9.09090909090909,0,24.168481083736086,28.581637328530526
9.191919191919192,0,25.478433453822277,31.605785526420597
9.292929292929292,0,24.013376273606024,28.23540383133087
9.393939393939394,0,24.622594445790586,28.241924161590475
9.494949494949495,0,25.023695563742606,31.573504408165125
9.595959595959595,0,24.09396784783471,30.22428365367262
9.696969696969697,0,26.179692309594138,31.78592209670339
9.797979797979798,0,26.197345734349696,30.156631485133857
9.8989898989899,0,25.962282760034974,30.422703888589474
10.0,0,25.00550884812717,30.65422997240783
0.0,1,9.283466022281829,8.911706159077045
0.10101010101010101,1,11.717016287599392,14.014227396329932
0.20202020202020202,1,11.052162387609107,12.757247725006405
0.30303030303030304,1,11.487085307668714,14.480398913983153
0.40404040404040403,1,11.661692488849258,17.02980970729939
0.5050505050505051,1,11.694977730299765,14.63193005160363
0.6060606060606061,1,12.257878293364282,13.740930142379044
0.7070707070707071,1,13.38971211236941,15.8903345246503
0.8080808080808081,1,11.493509630088258,13.981952951352111
0.9090909090909091,1,11.935946777674516,14.150513770352953
1.0101010101010102,1,15.155097949065132,16.28958222141844
1.1111111111111112,1,16.546953584825374,17.89705678453949
1.2121212121212122,1,15.115062989597847,19.642785757560045
1.3131313131313131,1,14.967026323174714,16.79742566068871
1.4141414141414141,1,14.599112125226114,16.340949286807227
1.5151515151515151,1,13.941777108628136,16.940835646541725
1.6161616161616161,1,13.363490618168175,16.571627517421575
1.7171717171717171,1,14.023755396016336,16.519831596871832
1.8181818181818181,1,12.510554010426501,14.663112924594513
1.9191919191919191,1,11.991470533867954,14.748023593622987
2.0202020202020203,1,12.479976128479558,15.430854703404886
2.121212121212121,1,11.942688100128068,14.896119661691404
2.2222222222222223,1,11.711739889154225,12.60614754093679
2.323232323232323,1,12.40842860849704,15.563998867150229
2.4242424242424243,1,11.894431060141233,14.687987259563103
2.525252525252525,1,14.859376172416548,17.007507299848285
2.6262626262626263,1,12.295460504651613,15.500242186968618
2.727272727272727,1,12.83688579263399,17.473390580515257
2.8282828282828283,1,13.552075157537974,17.706048628729086
2.929292929292929,1,16.19150606683782,16.925374647960265
3.0303030303030303,1,13.33677586078808,17.98598765206212
3.131313131313131,1,16.002217467506355,18.030264022194594
3.2323232323232323,1,16.741558801736943,20.814126469271123
3.3333333333333335,1,16.23873957920536,20.54394130701276
3.4343434343434343,1,15.992698186875083,20.659169196342695
3.5353535353535355,1,17.213426934359294,21.144066703672436
3.6363636363636362,1,18.44990202473152,21.799071128388864
3.7373737373737375,1,16.90184813736099,22.135582991099664
3.8383838383838382,1,18.489556525287608,22.545502752472693
3.9393939393939394,1,17.109219512022218,21.7456248423205
4.040404040404041,1,18.635825983477773,20.887625483448048
4.141414141414141,1,17.78215311520584,20.758958229993237
4.242424242424242,1,15.783321108556,19.17195058823153
4.343434343434343,1,17.92986471867671,23.195849613477275
4.444444444444445,1,16.31505704841688,20.973319227398818
4.545454545454545,1,15.517042712512344,18.22285819777907
4.646464646464646,1,15.566292860010542,18.477558583701175
4.747474747474747,1,15.811458629759805,19.003545561350226
